isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780439994125,439994128,Northern Lights,,Philip Pullman,Arctic regions,http://books.google.com/books/content?id=GFcYAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Twelve year-old Lyra Belacqua is drawn into a savage struggle among the armoured bears and witch-clans of the Arctic, where a scientific research station is carrying out experiments too horrible to be spoken about. In order to survive, she must leave her childhood behind and venture beyond the Northern Lights.",2001.0,3.96,399.0,751.0
9780439994798,439994799,His Dark Materials,,Philip Pullman,"Children's stories, English",http://books.google.com/books/content?id=E9ZkGgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The trilogy follows the coming of age of two children, Lyra Belacqua and Will Parry, as they wander through a series of parallel universes against a backdrop of epic events. The story involves fantasy elements such as witches and armoured polar bears, but alludes to a broad range of ideas from fields such as physics, philosophy, and theology.",2001.0,4.26,1296.0,304.0
9780440182931,44018293X,Suffer the Children,,John Saul,Fiction,http://books.google.com/books/content?id=K0f_4ezr5nYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"100 years after a young girl's murder, children are again disappearing from Port Arbello.",1989.0,3.91,378.0,27480.0
9780440184621,440184622,Tai-Pan,A Novel of Hong Kong,James Clavell,Fiction,http://books.google.com/books/content?id=1NWMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Dick Straun, a pirate, smuggler, and ruthless individual, finds glory beyond his dreams as the Tai-Pan, or supreme leader, of Hong Kong. Reissue.",1966.0,4.27,734.0,38015.0
9780440220459,440220459,Drop Shot,,Harlan Coben,Fiction,http://books.google.com/books/content?id=1WovmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Investigating the killing of a burned-out tennis star, sports agent Myron Bolitar uncovers a connection between the victim and a rising star from the wrong side of the tracks, while a corrupt senator and organized crime watch his every move. Reissue.",1996.0,3.93,341.0,19585.0
9780440221661,440221668,The Fiery Cross,,Diana Gabaldon,Fiction,http://books.google.com/books/content?id=4D5ivgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The time is 1771 and the colony of North Carolina teeters on an uneasy edge. Jamie Fraser is a man of worth but he has a lot to lose. His wife, Claire, is known notoriously as a wisewoman or a witch. They both know they have to survive",2005.0,4.27,1443.0,120981.0
9780440227533,440227534,Number the Stars,,Lois Lowry,Juvenile Fiction,http://books.google.com/books/content?id=IMZWoB8CWXMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In 1943, during the German occupation of Denmark, ten-year-old Annemarie learns how to be courageous and resourceful as she helps shelter her Jewish friend from the Nazis. Reprint. Newbery Medal Winner. AB. SLJ. K. H.",1989.0,4.13,137.0,379669.0
9780440227700,440227704,Many Waters,,Madeleine L'Engle,Juvenile Fiction,http://books.google.com/books/content?id=iNV3UyVfGeUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Sandy and Dennys, twins and middle children in the Newbery-winning ""A Wrinkle in Time,"" are transported to the time just before the Flood. . .This will be enjoyed for its suspense and humor as well as its other levels of meaning."" --Pointer, ""Kirkus Reviews "" ""L'Engle blends speculative fiction with biblical theology to create another provocative spellbinding tale."" --""Philadelphia Inquirer""",1998.0,3.99,310.0,515.0
9780440229087,440229081,Skellig,,David Almond,Juvenile Fiction,http://books.google.com/books/content?id=rbvZ3g0WOicC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Unhappy about his baby sister's illness and the chaos of moving into a dilapidated old house, Michael retreats to the garage and finds a mysterious stranger who is something like a bird and something like an angel.",2001.0,3.79,208.0,16388.0
9780440229124,44022912X,The Cay,,Theodore Taylor,Juvenile Fiction,http://books.google.com/books/content?id=DSPp9BTIMqIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Follows the adventures, joys, and heartaches of a privileged and prejudiced Dutch boy stranded on a remote tropical island with a kindly and wise West Indian, following an enemy attack on a boat leaving Curacao.",2003.0,3.75,156.0,28138.0
9780440234746,440234743,The Testament,,John Grisham,Fiction,http://books.google.com/books/content?id=n5F5Qc7pchwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A suicidal billionaire, a burnt-out Washington litigator, and a woman who has forsaken technology to work in the wilds of Brazil are all brought together by an astounding mystery of the testament",2000.0,3.85,535.0,85975.0
9780440235163,440235162,The Smoke Jumper,,Nicholas Evans,Fiction,http://books.google.com/books/content?id=Ta--z2EJO4cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A woman must choose between two men, best friends, that both love her, in a poignant story of love, loyalty, honor, and guilt set against the perilous backdrop of wilderness firefighting. By the author of The Horse Whisperer. Reprint.",2002.0,4.06,576.0,28164.0
9780440236733,440236738,Gone for Good,,Harlan Coben,Fiction,http://books.google.com/books/content?id=ppjCHXrMa50C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Investigating his girlfriend's mysterious disappearance, Will Klein learns that she is somehow tied to his brother's death and becomes increasingly disturbed when he realizes that everyone he loves is harboring dark secrets. By the author of Tell No One. Reprint.",2002.0,4.11,432.0,33601.0
9780440238140,440238145,The Subtle Knife,,Philip Pullman,Juvenile Fiction,,"As the boundaries between worlds begin to dissolve, Lyra and her daemon help Will Parry in his search for his father and for a powerful, magical knife.",2003.0,4.12,288.0,4587.0
9780440238157,440238153,The Amber Spyglass,,Philip Pullman,Juvenile Fiction,http://books.google.com/books/content?id=VIaPPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lyra and Will find themselves at the center of a battle between the forces of the Authority and those gathered by Lyra's father, Lord Asriel.",2003.0,4.09,467.0,219303.0
9780440238607,440238609,His Dark Materials,,Philip Pullman,Fiction,http://books.google.com/books/content?id=zBFkAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lyra Belacqua tries to prevent kidnapped children from becoming the subject of gruesome experiments, helps Will Parry search for his father, and finds that she and Will are caught in a battle between the forces of the Authority and those gathered by her uncle, Lord Asriel.",2003.0,4.26,1088.0,102687.0
9780440241355,440241359,The Rule of Four,,Ian Caldwell;Dustin Thomason,Fiction,http://books.google.com/books/content?id=KAtITktUHaYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Trying to decipher an ancient text that weaves a mathematical labyrinth within a love story, two researchers obtain a diary that may contain the key to the code, but when a fellow researcher is killed, they realize that the book contains a dangerous secret.",2005.0,3.22,450.0,24001.0
9780440241898,440241898,Shopaholic Ties the Knot,,Sophie Kinsella,Fiction,http://books.google.com/books/content?id=cIVSopzQCpsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Becky Bloomwood is delighted when her boyfriend proposes, but her visions of a perfect wedding day dissolve as her mother plans a backyard wedding and her high-society mother-in-law-to-be insists on a lavish affair at the Plaza Hotel.",2004.0,3.77,407.0,93132.0
9780440242949,440242940,Outlander,,Diana Gabaldon,Fiction,http://books.google.com/books/content?id=lmFKUOJbXiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Hurtled back through time more than two hundred years to Scotland in 1743, Claire Randall finds herself caught in the midst of an unfamiliar world torn apart by violence, pestilence, and revolution and haunted by her growing feelings for James Fraser, a young soldier. Reissue.",2005.0,4.22,850.0,627194.0
9780440243250,440243254,Blessings,,Belva Plain,Fiction,http://books.google.com/books/content?id=XSGjKUwqLSgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Two classic tales of romance, honor, and family by the ""New York Times""-bestselling author of ""Fortune's Hand"" are back in these specially priced editions. Reissue.",2008.0,3.91,393.0,2511.0
9780440416777,440416779,Stargirl,,Jerry Spinelli,Juvenile Fiction,http://books.google.com/books/content?id=Nqt57L2L-tIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this story about the perils of popularity, the courage of nonconformity, and the thrill of first love, an eccentric student named Stargirl changes Mica High School forever.",2004.0,3.76,186.0,1917.0
9780440421702,440421705,Hoot,,Carl Hiaasen,Bullying,http://books.google.com/books/content?id=uKUTodG0ltIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Roy, who is new to his small Florida community, befriends a mysterious boy who introduces him to potty-trained alligators, burrowing owls, and sparkly-tailed poisonous snakes. A Newbery Honor Book, ALA Notable Book, & ALA Best Book for Young Adults. Reissue.",2006.0,3.82,292.0,83557.0
9780440498056,440498058,A Wrinkle in Time,,Madeleine L'Engle,Juvenile Fiction,http://books.google.com/books/content?id=JHXd-tEJSxsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A midnight visitor escorts Meg, Calvin, and Charles across the barriers of space and time to another world.",1973.0,4.01,211.0,665242.0
9780440905608,440905605,Beowulf,a new telling,Robert Nye,Fiction,http://books.google.com/books/content?id=7FUkAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Interpretation of the Anglo-Saxon epic in prose for young readers tells about the young hero who fights and kills the water monster, Grendel.",1982.0,3.49,94.0,1615.0
9780441005833,441005837,Rose Daughter,,Robin McKinley,Juvenile Fiction,http://books.google.com/books/content?id=RtiQPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The winner of the Newbery Award for The Hero and the Crown returns to the fairy tale of the Beauty and the Beast to create a haunting portrayal of the transformative power of love. Reprint. PW.,1998.0,3.77,304.0,16756.0
9780441010288,441010288,The Lost Years of Merlin,,T. A. Barron,Fiction,http://books.google.com/books/content?id=T5E1zLbmw4AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The first title in this bestselling series, now available in paperback, follows the adventures and training of young Merlin who is destined to become the greatest wizard of all time. Illustrations. Copyright © Libri GmbH. All rights reserved.",2002.0,3.98,304.0,12114.0
9780441012039,441012035,Neuromancer,,William Gibson,Fiction,http://books.google.com/books/content?id=2NyiPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Case, a burned-out computer whiz, is asked to steal a security code that is locked in the most heavily guarded databank in the solar system, in a special twentieth anniversary edition of the influential Hugo, Nebula, and Philip K. Dick Award-winning novel.",2004.0,3.89,384.0,1617.0
9780441012398,441012396,Deerskin,,Robin McKinley,Fiction,http://books.google.com/books/content?id=FsSLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When her growing beauty begins to resemble her mother's too closely, Princess Lissar must flee her father's wrath, accompanied by her loyal dog Ash, and, in doing so, she unlocks a door into a world of magic. Reprint.",2005.0,3.89,384.0,17073.0
9780441013678,441013678,Count Zero,,William Gibson,Fiction,http://books.google.com/books/content?id=EX07PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the future world of the Sprawl, an urban complex that extends from Boston to Houston, where a sentient computer database known as the Cyberspace matrix dominates humanity's fate, a corporate mercenary, awakening in a reconstructed body, in sent on a perilous mission to retrieve a defecting chief of R&D and his state-of-the-art biochip. Reprint.",2006.0,4.01,308.0,36066.0
9780441014897,441014895,Magic Bites,,Ilona Andrews,Fiction,http://books.google.com/books/content?id=46yJDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Earning a living cleaning up magical messes, mercenary Kate Daniels is drawn into a power struggle between two factions--necromancers and shapeshifters--within Atlanta's magic circles when her guardian is murdered. Original.",2007.0,4.07,260.0,82231.0
9780441102679,441102670,Chapterhouse: Dune,,Frank Herbert,Fiction,http://books.google.com/books/content?id=ryot4Ag2GGQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fifteen thousand years after Leto II's death, the remnants of the Bene Gesserit contend with the ruthless leaders of an alien culture to forge a new civilization and preserve the best of the Old Empire",1987.0,3.9,436.0,38651.0
9780441627400,441627404,The Once and Future King,,Terence Hanbury White,Fiction,http://books.google.com/books/content?id=kdLT8_tnpmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes King Arthur's life from his childhood to the coronation, creation of the Round Table, and search for the Holy Grail",1987.0,4.08,639.0,82205.0
